shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage",0x7fff84a35650,0x7fff84b4618f
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib",0x7fff85d2f000,0x7fff85d2f000
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib",0x7fff83605f60,0x7fff83663ddf
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib",0x7fff8b991880,0x7fff8ba07304
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib",0x7fff889140c8,0x7fff88ce71bd
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib",0x7fff84556490,0x7fff846b55ab
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libJPEG.dylib",0x7fff89a28340,0x7fff89a46bed
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libTIFF.dylib",0x7fff83db4810,0x7fff83de3f60
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libPng.dylib",0x7fff8d03fea0,0x7fff8d0582be
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libGIF.dylib",0x7fff8be2c8b4,0x7fff8be300aa
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libJP2.dylib",0x7fff81053cb4,0x7fff8110098f
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libRadiance.dylib",0x7fff8946e4ed,0x7fff894708c0
shared-library,"/usr/lib/libcups.2.dylib",0x7fff813d0dd8,0x7fff814049ff
shared-library,"/System/Library/Frameworks/Kerberos.framework/Versions/A/Kerberos",0x7fff863ff839,0x7fff86411f40
shared-library,"/System/Library/Frameworks/GSS.framework/Versions/A/GSS",0x7fff844d7ab0,0x7fff84502ee7
shared-library,"/usr/lib/libresolv.9.dylib",0x7fff83d95434,0x7fff83dae9cb
shared-library,"/usr/lib/libiconv.2.dylib",0x7fff8a330290,0x7fff8a3449c0
shared-library,"/System/Library/PrivateFrameworks/Heimdal.framework/Versions/A/Heimdal",0x7fff8a2a5170,0x7fff8a2fe4e1
