statusType,nID,strSourceName,strStorageName,strTagName,intervalType,nInterval,aggregateType,tmBegin,tmEnd,aggregateLength,aggregateTime,bUpdate,strTableName,strValueCol,strTimeStampCol,strQualityCol,strTagNameCol,strAggregateCol,strCustomCol1,strCustomValue1,strTagNameSql,tkType,wtType
0,1113,test,SQL,\采集站1\XK\FXCOM22XTSD2P,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM22XTSD2P,Time,,,,,,,0,0
0,1114,test,SQL,\采集站1\XK\FXCOM22XTSD2W,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM22XTSD2W,Time,,,,,,,0,0
0,1115,test,SQL,\采集站1\XK\FXCOM224M3HJ1HBAC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M3HJ1HBAC,Time,,,,,,,0,0
0,1116,test,SQL,\采集站1\XK\FXCOM224M3HJ1HBAV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M3HJ1HBAV,Time,,,,,,,0,0
0,1117,test,SQL,\采集站1\XK\FXCOM224M3HJ1HBCC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M3HJ1HBCC,Time,,,,,,,0,0
0,1118,test,SQL,\采集站1\XK\FXCOM224M3HJ1HBCOS,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M3HJ1HBCOS,Time,,,,,,,0,0
0,1119,test,SQL,\采集站1\XK\FXCOM224M3HJ1HBCV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M3HJ1HBCV,Time,,,,,,,0,0
0,1120,test,SQL,\采集站1\XK\FXCOM224M3HJ1HBP,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M3HJ1HBP,Time,,,,,,,0,0
0,1121,test,SQL,\采集站1\XK\FXCOM224M3HJ1HBW,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M3HJ1HBW,Time,,,,,,,0,0
0,1122,test,SQL,\采集站1\XK\FXCOM224M3HJ2HBAC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M3HJ2HBAC,Time,,,,,,,0,0
0,1123,test,SQL,\采集站1\XK\FXCOM224M3HJ2HBAV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M3HJ2HBAV,Time,,,,,,,0,0
0,1124,test,SQL,\采集站1\XK\FXCOM224M3HJ2HBCC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M3HJ2HBCC,Time,,,,,,,0,0
0,1125,test,SQL,\采集站1\XK\FXCOM224M3HJ2HBCOS,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M3HJ2HBCOS,Time,,,,,,,0,0
0,1126,test,SQL,\采集站1\XK\FXCOM224M3HJ2HBCV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M3HJ2HBCV,Time,,,,,,,0,0
0,1127,test,SQL,\采集站1\XK\FXCOM224M3HJ2HBP,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M3HJ2HBP,Time,,,,,,,0,0
0,1128,test,SQL,\采集站1\XK\FXCOM224M3HJ2HBW,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M3HJ2HBW,Time,,,,,,,0,0
0,1129,test,SQL,\采集站1\XK\FXCOM224M4HJ1HBAC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M4HJ1HBAC,Time,,,,,,,0,0
0,1130,test,SQL,\采集站1\XK\FXCOM224M4HJ1HBAV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M4HJ1HBAV,Time,,,,,,,0,0
0,1131,test,SQL,\采集站1\XK\FXCOM224M4HJ1HBCC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M4HJ1HBCC,Time,,,,,,,0,0
0,1132,test,SQL,\采集站1\XK\FXCOM224M4HJ1HBCOS,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M4HJ1HBCOS,Time,,,,,,,0,0
0,1133,test,SQL,\采集站1\XK\FXCOM224M4HJ1HBCV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M4HJ1HBCV,Time,,,,,,,0,0
0,1134,test,SQL,\采集站1\XK\FXCOM224M4HJ1HBP,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M4HJ1HBP,Time,,,,,,,0,0
0,1135,test,SQL,\采集站1\XK\FXCOM224M4HJ1HBW,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M4HJ1HBW,Time,,,,,,,0,0
0,1136,test,SQL,\采集站1\XK\FXCOM224M4HJ2HBAC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M4HJ2HBAC,Time,,,,,,,0,0
0,1137,test,SQL,\采集站1\XK\FXCOM224M4HJ2HBAV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M4HJ2HBAV,Time,,,,,,,0,0
0,1138,test,SQL,\采集站1\XK\FXCOM224M4HJ2HBCC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M4HJ2HBCC,Time,,,,,,,0,0
0,1139,test,SQL,\采集站1\XK\FXCOM224M4HJ2HBCOS,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M4HJ2HBCOS,Time,,,,,,,0,0
0,1140,test,SQL,\采集站1\XK\FXCOM224M4HJ2HBCV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M4HJ2HBCV,Time,,,,,,,0,0
0,1141,test,SQL,\采集站1\XK\FXCOM224M4HJ2HBP,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M4HJ2HBP,Time,,,,,,,0,0
0,1142,test,SQL,\采集站1\XK\FXCOM224M4HJ2HBW,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM224M4HJ2HBW,Time,,,,,,,0,0
0,1143,test,SQL,\采集站1\XK\FXCOM24HDJSD1AC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM24HDJSD1AC,Time,,,,,,,0,0
0,1144,test,SQL,\采集站1\XK\FXCOM24HDJSD1AV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM24HDJSD1AV,Time,,,,,,,0,0
0,1145,test,SQL,\采集站1\XK\FXCOM24HDJSD1CC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM24HDJSD1CC,Time,,,,,,,0,0
0,1146,test,SQL,\采集站1\XK\FXCOM24HDJSD1COS,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM24HDJSD1COS,Time,,,,,,,0,0
0,1147,test,SQL,\采集站1\XK\FXCOM24HDJSD1CV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM24HDJSD1CV,Time,,,,,,,0,0
0,1148,test,SQL,\采集站1\XK\FXCOM24HDJSD1P,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM24HDJSD1P,Time,,,,,,,0,0
0,1149,test,SQL,\采集站1\XK\FXCOM24HDJSD1W,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM24HDJSD1W,Time,,,,,,,0,0
0,1150,test,SQL,\采集站1\XK\FXCOM24HDJSD2AC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM24HDJSD2AC,Time,,,,,,,0,0
0,1151,test,SQL,\采集站1\XK\FXCOM24HDJSD2AV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM24HDJSD2AV,Time,,,,,,,0,0
0,1152,test,SQL,\采集站1\XK\FXCOM24HDJSD2CC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM24HDJSD2CC,Time,,,,,,,0,0
0,1153,test,SQL,\采集站1\XK\FXCOM24HDJSD2COS,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM24HDJSD2COS,Time,,,,,,,0,0
0,1154,test,SQL,\采集站1\XK\FXCOM24HDJSD2CV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM24HDJSD2CV,Time,,,,,,,0,0
0,1155,test,SQL,\采集站1\XK\FXCOM24HDJSD2P,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM24HDJSD2P,Time,,,,,,,0,0
0,1156,test,SQL,\采集站1\XK\FXCOM24HDJSD2W,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM24HDJSD2W,Time,,,,,,,0,0
0,1157,test,SQL,\采集站1\XK\FXCOM213XTSD1AC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM213XTSD1AC,Time,,,,,,,0,0
0,1158,test,SQL,\采集站1\XK\FXCOM213XTSD1AV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM213XTSD1AV,Time,,,,,,,0,0
0,1159,test,SQL,\采集站1\XK\FXCOM213XTSD1CC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM213XTSD1CC,Time,,,,,,,0,0
0,1160,test,SQL,\采集站1\XK\FXCOM213XTSD1COS,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM213XTSD1COS,Time,,,,,,,0,0
0,1161,test,SQL,\采集站1\XK\FXCOM213XTSD1CV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM213XTSD1CV,Time,,,,,,,0,0
0,1162,test,SQL,\采集站1\XK\FXCOM213XTSD1P,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM213XTSD1P,Time,,,,,,,0,0
0,1163,test,SQL,\采集站1\XK\FXCOM213XTSD1W,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM213XTSD1W,Time,,,,,,,0,0
0,1164,test,SQL,\采集站1\XK\FXCOM213XTSD2AC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM213XTSD2AC,Time,,,,,,,0,0
0,1165,test,SQL,\采集站1\XK\FXCOM213XTSD2AV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM213XTSD2AV,Time,,,,,,,0,0
0,1166,test,SQL,\采集站1\XK\FXCOM213XTSD2CC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM213XTSD2CC,Time,,,,,,,0,0
0,1167,test,SQL,\采集站1\XK\FXCOM213XTSD2COS,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM213XTSD2COS,Time,,,,,,,0,0
0,1168,test,SQL,\采集站1\XK\FXCOM213XTSD2CV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM213XTSD2CV,Time,,,,,,,0,0
0,1169,test,SQL,\采集站1\XK\FXCOM213XTSD2P,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM213XTSD2P,Time,,,,,,,0,0
0,1170,test,SQL,\采集站1\XK\FXCOM213XTSD2W,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM213XTSD2W,Time,,,,,,,0,0
0,1171,test,SQL,\采集站1\XK\FXCOM3GSHYZXAC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM3GSHYZXAC,Time,,,,,,,0,0
0,1172,test,SQL,\采集站1\XK\FXCOM3GSHYZXAV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM3GSHYZXAV,Time,,,,,,,0,0
0,1173,test,SQL,\采集站1\XK\FXCOM3GSHYZXCC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM3GSHYZXCC,Time,,,,,,,0,0
0,1174,test,SQL,\采集站1\XK\FXCOM3GSHYZXCOS,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM3GSHYZXCOS,Time,,,,,,,0,0
0,1175,test,SQL,\采集站1\XK\FXCOM3GSHYZXCV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM3GSHYZXCV,Time,,,,,,,0,0
0,1176,test,SQL,\采集站1\XK\FXCOM3GSHYZXP,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM3GSHYZXP,Time,,,,,,,0,0
0,1177,test,SQL,\采集站1\XK\FXCOM3GSHYZXW,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM3GSHYZXW,Time,,,,,,,0,0
0,1178,test,SQL,\采集站1\XK\FXCOM3CSYSAC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM3CSYSAC,Time,,,,,,,0,0
0,1179,test,SQL,\采集站1\XK\FXCOM3CSYSAV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM3CSYSAV,Time,,,,,,,0,0
0,1180,test,SQL,\采集站1\XK\FXCOM3CSYSCC,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM3CSYSCC,Time,,,,,,,0,0
0,1181,test,SQL,\采集站1\XK\FXCOM3CSYSCOS,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM3CSYSCOS,Time,,,,,,,0,0
0,1182,test,SQL,\采集站1\XK\FXCOM3CSYSCV,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM3CSYSCV,Time,,,,,,,0,0
0,1183,test,SQL,\采集站1\XK\FXCOM3CSYSP,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM3CSYSP,Time,,,,,,,0,0
0,1184,test,SQL,\采集站1\XK\FXCOM3CSYSW,1,15,0,1398096000,2114352000,0,0,0,GKXK1,gkps_\采集站1\XK\FXCOM3CSYSW,Time,,,,,,,0,0
0,1185,test,SQL,\采集站1\XK\GLCOM2LGL1DSD1AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL1DSD1AC,Time,,,,,,,0,0
0,1186,test,SQL,\采集站1\XK\GLCOM2LGL1DSD1AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL1DSD1AV,Time,,,,,,,0,0
0,1187,test,SQL,\采集站1\XK\GLCOM2LGL1DSD1CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL1DSD1CC,Time,,,,,,,0,0
0,1188,test,SQL,\采集站1\XK\GLCOM2LGL1DSD1COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL1DSD1COS,Time,,,,,,,0,0
0,1189,test,SQL,\采集站1\XK\GLCOM2LGL1DSD1CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL1DSD1CV,Time,,,,,,,0,0
0,1190,test,SQL,\采集站1\XK\GLCOM2LGL1DSD1P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL1DSD1P,Time,,,,,,,0,0
0,1191,test,SQL,\采集站1\XK\GLCOM2LGL1DSD1W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL1DSD1W,Time,,,,,,,0,0
0,1192,test,SQL,\采集站1\XK\GLCOM2GLBGLAC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2GLBGLAC,Time,,,,,,,0,0
0,1193,test,SQL,\采集站1\XK\GLCOM2GLBGLAV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2GLBGLAV,Time,,,,,,,0,0
0,1194,test,SQL,\采集站1\XK\GLCOM2GLBGLCC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2GLBGLCC,Time,,,,,,,0,0
0,1195,test,SQL,\采集站1\XK\GLCOM2GLBGLCOS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2GLBGLCOS,Time,,,,,,,0,0
0,1196,test,SQL,\采集站1\XK\GLCOM2GLBGLCV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2GLBGLCV,Time,,,,,,,0,0
0,1197,test,SQL,\采集站1\XK\GLCOM2GLBGLP,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2GLBGLP,Time,,,,,,,0,0
0,1198,test,SQL,\采集站1\XK\GLCOM2GLBGLW,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2GLBGLW,Time,,,,,,,0,0
0,1199,test,SQL,\采集站1\XK\GLCOM2WKBGLAC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2WKBGLAC,Time,,,,,,,0,0
0,1200,test,SQL,\采集站1\XK\GLCOM2WKBGLAV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2WKBGLAV,Time,,,,,,,0,0
0,1201,test,SQL,\采集站1\XK\GLCOM2WKBGLCC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2WKBGLCC,Time,,,,,,,0,0
0,1202,test,SQL,\采集站1\XK\GLCOM2WKBGLCOS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2WKBGLCOS,Time,,,,,,,0,0
0,1203,test,SQL,\采集站1\XK\GLCOM2WKBGLCV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2WKBGLCV,Time,,,,,,,0,0
0,1204,test,SQL,\采集站1\XK\GLCOM2WKBGLP,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2WKBGLP,Time,,,,,,,0,0
0,1205,test,SQL,\采集站1\XK\GLCOM2WKBGLW,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2WKBGLW,Time,,,,,,,0,0
0,1206,test,SQL,\采集站1\XK\GLCOM2LGL1DSD2AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL1DSD2AC,Time,,,,,,,0,0
0,1207,test,SQL,\采集站1\XK\GLCOM2LGL1DSD2AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL1DSD2AV,Time,,,,,,,0,0
0,1208,test,SQL,\采集站1\XK\GLCOM2LGL1DSD2CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL1DSD2CC,Time,,,,,,,0,0
0,1209,test,SQL,\采集站1\XK\GLCOM2LGL1DSD2COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL1DSD2COS,Time,,,,,,,0,0
0,1210,test,SQL,\采集站1\XK\GLCOM2LGL1DSD2CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL1DSD2CV,Time,,,,,,,0,0
0,1211,test,SQL,\采集站1\XK\GLCOM2LGL1DSD2P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL1DSD2P,Time,,,,,,,0,0
0,1212,test,SQL,\采集站1\XK\GLCOM2LGL1DSD2W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL1DSD2W,Time,,,,,,,0,0
0,1213,test,SQL,\采集站1\XK\GLCOM2LGL2DSD1AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL2DSD1AC,Time,,,,,,,0,0
0,1214,test,SQL,\采集站1\XK\GLCOM2LGL2DSD1AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL2DSD1AV,Time,,,,,,,0,0
0,1215,test,SQL,\采集站1\XK\GLCOM2LGL2DSD1CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL2DSD1CC,Time,,,,,,,0,0
0,1216,test,SQL,\采集站1\XK\GLCOM2LGL2DSD1COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL2DSD1COS,Time,,,,,,,0,0
0,1217,test,SQL,\采集站1\XK\GLCOM2LGL2DSD1CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL2DSD1CV,Time,,,,,,,0,0
0,1218,test,SQL,\采集站1\XK\GLCOM2LGL2DSD1P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL2DSD1P,Time,,,,,,,0,0
0,1219,test,SQL,\采集站1\XK\GLCOM2LGL2DSD1W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL2DSD1W,Time,,,,,,,0,0
0,1220,test,SQL,\采集站1\XK\GLCOM2TYFCAC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2TYFCAC,Time,,,,,,,0,0
0,1221,test,SQL,\采集站1\XK\GLCOM2TYFCAV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2TYFCAV,Time,,,,,,,0,0
0,1222,test,SQL,\采集站1\XK\GLCOM2TYFCCC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2TYFCCC,Time,,,,,,,0,0
0,1223,test,SQL,\采集站1\XK\GLCOM2TYFCCOS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2TYFCCOS,Time,,,,,,,0,0
0,1224,test,SQL,\采集站1\XK\GLCOM2TYFCCV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2TYFCCV,Time,,,,,,,0,0
0,1225,test,SQL,\采集站1\XK\GLCOM2TYFCP,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2TYFCP,Time,,,,,,,0,0
0,1226,test,SQL,\采集站1\XK\GLCOM2TYFCW,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2TYFCW,Time,,,,,,,0,0
0,1227,test,SQL,\采集站1\XK\GLCOM2LGL2DSD2AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL2DSD2AC,Time,,,,,,,0,0
0,1228,test,SQL,\采集站1\XK\GLCOM2LGL2DSD2AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL2DSD2AV,Time,,,,,,,0,0
0,1229,test,SQL,\采集站1\XK\GLCOM2LGL2DSD2CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL2DSD2CC,Time,,,,,,,0,0
0,1230,test,SQL,\采集站1\XK\GLCOM2LGL2DSD2COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL2DSD2COS,Time,,,,,,,0,0
0,1231,test,SQL,\采集站1\XK\GLCOM2LGL2DSD2CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL2DSD2CV,Time,,,,,,,0,0
0,1232,test,SQL,\采集站1\XK\GLCOM2LGL2DSD2P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL2DSD2P,Time,,,,,,,0,0
0,1233,test,SQL,\采集站1\XK\GLCOM2LGL2DSD2W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM2LGL2DSD2W,Time,,,,,,,0,0
0,1234,test,SQL,\采集站1\XK\GLCOM1N10AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM1N10AC,Time,,,,,,,0,0
0,1235,test,SQL,\采集站1\XK\GLCOM1N10AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM1N10AV,Time,,,,,,,0,0
0,1236,test,SQL,\采集站1\XK\GLCOM1N10CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM1N10CC,Time,,,,,,,0,0
0,1237,test,SQL,\采集站1\XK\GLCOM1N10COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM1N10COS,Time,,,,,,,0,0
0,1238,test,SQL,\采集站1\XK\GLCOM1N10CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM1N10CV,Time,,,,,,,0,0
0,1239,test,SQL,\采集站1\XK\GLCOM1N10P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM1N10P,Time,,,,,,,0,0
0,1240,test,SQL,\采集站1\XK\GLCOM1N10W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM1N10W,Time,,,,,,,0,0
0,1241,test,SQL,\采集站1\XK\GLCOM1N08AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM1N08AC,Time,,,,,,,0,0
0,1242,test,SQL,\采集站1\XK\GLCOM1N08AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM1N08AV,Time,,,,,,,0,0
0,1243,test,SQL,\采集站1\XK\GLCOM1N08CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM1N08CC,Time,,,,,,,0,0
0,1244,test,SQL,\采集站1\XK\GLCOM1N08COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM1N08COS,Time,,,,,,,0,0
0,1245,test,SQL,\采集站1\XK\GLCOM1N08CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\GLCOM1N08CV,Time,,,,,,,0,0
